State,District,University Type,University Name,University_Name_Cleaned,University ID,College Name,College_Name_Cleaned,College Id,College Type,Address,Website,Management,Year of Establishment,Specialised in,Location,Upload Year,The Institute Added In Survey Year,Location_Cleaned,Management_Cleaned,Segregation_type,Year_of_Establishment_cleaned
Uttar Pradesh,Ghaziabad,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"SUNDERDEEP ENGINEERING COLLEGE, DASNA, GHAZIABAD. (Id: C-46138)","SUNDERDEEP ENGINEERING COLLEGE, DASNA, GHAZIABAD.",C-46138,Affiliated College,"NH-24 Delhi-Hapur Road, Dasna, Ghaziabad",www.sunderdeep.ac.in,Private Aided,2006,Engineering & Technology,Rural,2020,2011,Rural,Private Aided,Private,2006
Uttar Pradesh,Kanpur Nagar,State Public University,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur (Id: U-0505)","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",U-0505,"AXIS INSTITUTE OF HIGHER EDUCATION, HATHIPUR, MAHARAJPUR, (Id: C-12253)","AXIS INSTITUTE OF HIGHER EDUCATION, HATHIPUR, MAHARAJPUR,",C-12253,Affiliated College,"Axis Knowledge City, Rooma, Hathipur, Kapur",www.axiscolleges.in,Private Un-Aided,2010,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2010
Uttar Pradesh,Mirzapur,State Public University,"Mahatma Gandhi Kashi Vidyapeeth, Varanasi (Id: U-0527)","Mahatma Gandhi Kashi Vidyapeeth, Varanasi",U-0527,Moti Singh Mahavidhalaya (Id: C-52207),Moti Singh Mahavidhalaya,C-52207,Affiliated College,"HINUTA,KARMA,MIRZAPUR, MIRZAPUR",www.msdigreecollege.com,Private Un-Aided,2012,No,Rural,2020,2014,Rural,Private Un-Aided,Private,2012
Uttar Pradesh,Mainpuri,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,CH SUNDAR SINGH MAHAVIDYALAYA (Id: C-67599),CH SUNDAR SINGH MAHAVIDYALAYA,C-67599,Affiliated College,,,,,,,NO,2021,Not Defined,Not Defined,Not Defined,Not Defined
Uttar Pradesh,Saharanpur,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,HUKAM SINGH MEMORIAL GIRLS DEGREE COLLEGE NANAUTA (Id: C-56539),HUKAM SINGH MEMORIAL GIRLS DEGREE COLLEGE NANAUTA,C-56539,Affiliated College,"NEAR RAILWAY STATION NANAUTA, NEAR RAILWAY STATION NANAUTA, SAHARANPUR",www.hsmgirlsdegreecollege.com,Local Body,2016,No,Rural,2020,2016,Rural,Local Body,Government,2016
Uttar Pradesh,Lucknow,State Public University,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi (Id: U-0537)","Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",U-0537,"Shri Shiv Prasad Sanskrit Mahavidyalaya, Chitava Bazar Pajawa (Id: C-20388)","Shri Shiv Prasad Sanskrit Mahavidyalaya, Chitava Bazar Pajawa",C-20388,Affiliated College,"GANDHINAGAR, CHHITAVAPUR PAJAVA, LUCKNOW",,Private Aided,1942,Sanskrit,Urban,2020,2010,Urban,Private Aided,Private,1942
Uttar Pradesh,Farrukhabad,State Public University,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi (Id: U-0537)","Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",U-0537,"Dharmik Sanskrit pathshala, Noonhai, Katara (Id: C-20363)","Dharmik Sanskrit pathshala, Noonhai, Katara",C-20363,Affiliated College,,,,,,,NO,2010,Not Defined,Not Defined,Not Defined,Not Defined
Uttar Pradesh,Prayagraj,State Public University,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh (Id: U-0849)","Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",U-0849,"L.L.N. DEGREE COLLEGE, SIRSA, (Id: C-12666)","L.L.N. DEGREE COLLEGE, SIRSA,",C-12666,Affiliated College,"Sirsa, Prayagraj, Prayagraj",www.llndcsirsa.org.in,Private Aided,1971,No,Rural,2020,2010,Rural,Private Aided,Private,1971
Uttar Pradesh,Ballia,State Public University,JANNAYAK CHANDRASHEKHAR UNIVERSITY BALLIA (Id: U-1061),JANNAYAK CHANDRASHEKHAR UNIVERSITY BALLIA,U-1061,"RAJNATH SINGH MAHAVIDAYALA, LOHATA, PACHDAURA (Id: C-52796)","RAJNATH SINGH MAHAVIDAYALA, LOHATA, PACHDAURA",C-52796,Affiliated College,"LOHATA, PACHDAURA, BALLIA",,Private Un-Aided,2014,No,Rural,2016,2014,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Varanasi,State Public University,"Mahatma Gandhi Kashi Vidyapeeth, Varanasi (Id: U-0527)","Mahatma Gandhi Kashi Vidyapeeth, Varanasi",U-0527,"Swatantrata Senani Sri Prabhunarayan Singh Mahavidyalaya, Cholapur, Varanasi (Id: C-13619)","Swatantrata Senani Sri Prabhunarayan Singh Mahavidyalaya, Cholapur, Varanasi",C-13619,Affiliated College,"CHOLAPUR,VARANASI, CHOLAPUR,, VARANASI",pnscollege.org.in,Private Un-Aided,2004,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2004
Uttar Pradesh,Aligarh,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY AND MANAGEMENT, ALIGARH (Id: C-46661)","SHIVDAN SINGH INSTITUTE OF TECHNOLOGY AND MANAGEMENT, ALIGARH",C-46661,Affiliated College,"10TH KM STONE ALIGARH MATHURA ROAD, ALIGARH, VILLAGE JAROUTH PO-MAHUA, ALIGARH",www.seglko.org,Private Un-Aided,1997,No,Rural,2016,2011,Rural,Private Un-Aided,Private,1997
Uttar Pradesh,Mainpuri,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,CH. SOBRAN SINGH MAHAVIDHYALAYA (Id: C-57553),CH. SOBRAN SINGH MAHAVIDHYALAYA,C-57553,Affiliated College,"HANNU KHERA MAINPURI, HANNU KHERA MAINPURI, BHONGAON",,Private Un-Aided,2015,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2015
Uttar Pradesh,Jaunpur,State Public University,"Veer Bahadur Singh Purvanchal University, Jaunpur (Id: U-0550)","Veer Bahadur Singh Purvanchal University, Jaunpur",U-0550,"Himtaaj Mahavidyalaya, Nevadhiya Jaunpur (Id: C-15950)","Himtaaj Mahavidyalaya, Nevadhiya Jaunpur",C-15950,Affiliated College,"Himtaaj Mahavidyalaya,, Nevadhiya, Jaunpur",www.himtajmv.in,Private Un-Aided,1992,No,Rural,2020,2010,Rural,Private Un-Aided,Private,1992
Uttar Pradesh,Lucknow,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"ARYAKUL COLLEGE OF PHARMACY AND RESEARCH, LUCKNOW (Id: C-46877)","ARYAKUL COLLEGE OF PHARMACY AND RESEARCH, LUCKNOW",C-46877,Affiliated College,"VILLAGE NATKUR PO CHANDRAWAL, GAURI BIJNOUR ROAD ADJ CRPF BASE CAMP, LUCKNOW",www.aryakul.org.in,Private Un-Aided,2007,No,Rural,2020,2011,Rural,Private Un-Aided,Private,2007
Uttar Pradesh,Mau,State Public University,"Veer Bahadur Singh Purvanchal University, Jaunpur (Id: U-0550)","Veer Bahadur Singh Purvanchal University, Jaunpur",U-0550,"Lalsar Krishak Mahavidyalaya, Takteuwa Rampur, Mau (Id: C-15943)","Lalsar Krishak Mahavidyalaya, Takteuwa Rampur, Mau",C-15943,Affiliated College,"Takteuwa Rampur, Mau",,Private Un-Aided,2007,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2007
Uttar Pradesh,Meerut,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"BANSAL INSTITUTE OF ENGINEERING AND TECHNOLOGY, MEERUT (Id: C-46422)","BANSAL INSTITUTE OF ENGINEERING AND TECHNOLOGY, MEERUT",C-46422,Affiliated College,"NEAR PAWALI KHAS RAILWAY STATION, MODIPURAM, MEERUT",www.bansaliet.org,Private Un-Aided,2008,Engineering & Technology,Urban,2016,2011,Urban,Private Un-Aided,Private,2008
Uttar Pradesh,Ghaziabad,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,ATMS COLLEGE OF EDUCATION (Id: C-56382),ATMS COLLEGE OF EDUCATION,C-56382,Affiliated College,"49 KM, MILESTONE NH-24 NIJAMPUR TIRAHA, HAPUR BYPASS, ACHEJJA, HAPUR",http://atmscollegeofedu.unaux.com/,Private Un-Aided,2016,No,Urban,2020,2016,Urban,Private Un-Aided,Private,2016
Uttar Pradesh,Hamirpur,State Public University,"Bundelkhand University,  Jhansi (Id: U-0502)","Bundelkhand University, Jhansi",U-0502,"SHRI PADAMANABHAN MAHAVIDYALAYA, GAHABRA CHAUKI, MAUDAHA (Id: C-49924)","SHRI PADAMANABHAN MAHAVIDYALAYA, GAHABRA CHAUKI, MAUDAHA",C-49924,Affiliated College,"GAHABRA CHAUKI HAMIRPUR, HAMIRPUR",www.spmhamirpur.co.in,Private Un-Aided,2014,No,Rural,2019,2014,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Mau,State Public University,"Veer Bahadur Singh Purvanchal University, Jaunpur (Id: U-0550)","Veer Bahadur Singh Purvanchal University, Jaunpur",U-0550,"Aazad Hind Mahavidyalaya, Chakramji Maunath,Bhanjan, Mau (Id: C-15876)","Aazad Hind Mahavidyalaya, Chakramji Maunath,Bhanjan, Mau",C-15876,Affiliated College,"chakram ji, mau, mau",www.ahdcollage.com,Private Un-Aided,2009,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2009
Uttar Pradesh,Kanpur Nagar,State Public University,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur (Id: U-0505)","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",U-0505,"CITY MODEL COLLEGE, BHAILAMAU, KALPI ROAD, (Id: C-12662)","CITY MODEL COLLEGE, BHAILAMAU, KALPI ROAD,",C-12662,Affiliated College,"BHAILA MAU KALPI ROAD BHAUTI KANPUR, KANPUR NAGAR",thecitycolleges.org,Private Un-Aided,2011,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2011
Uttar Pradesh,Meerut,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,"SHAHEED BHAGAT SINGH COLLEGE OF EDUCATION VILL-DAULATPUR, POST-SALAWA, MEERUT Ph. No. 9837322774, 9045856235 (Id: C-28992)","SHAHEED BHAGAT SINGH COLLEGE OF EDUCATION VILL-DAULATPUR, POST-SALAWA, MEERUT Ph. No. 9837322774, 9045856235",C-28992,Affiliated College,"vill Daulatpur Post Salawa, Teh Sardhana, Meerut",www.shaheedbhagatsinghcollegeofeducation.com,Private Un-Aided,2008,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2008
Uttar Pradesh,Varanasi,State Public University,"Mahatma Gandhi Kashi Vidyapeeth, Varanasi (Id: U-0527)","Mahatma Gandhi Kashi Vidyapeeth, Varanasi",U-0527,"Swami Saran Mahavidyalaya, Chandaul (Id: C-13689)","Swami Saran Mahavidyalaya, Chandaul",C-13689,Affiliated College,"Jamurkha janauli kamalpur, Jamurkha janauli kamalpur, chandauli",,University,2006,No,Rural,2020,2010,Rural,University,Government,2006
Uttar Pradesh,Deoria,State Public University,"Deen Dayal Upadhyay Gorakhpur University, Gorakhpur (Id: U-0508)","Deen Dayal Upadhyay Gorakhpur University, Gorakhpur",U-0508,SARSWATI DEVI WOMEN INSTITUTE OF HIGHER EDUCATION  MAUNAGARHWA DEORIA (Id: C-63468),SARSWATI DEVI WOMEN INSTITUTE OF HIGHER EDUCATION MAUNAGARHWA DEORIA,C-63468,Affiliated College,"MAUNA, GARHWA, DEORIA",www.sdwi.in,Private Un-Aided,2019,No,Rural,2019,2019,Rural,Private Un-Aided,Private,2019
Uttar Pradesh,Bareilly,State Public University,"Mahatama Jyotiba Phule Rohikhand University, Bareilly (Id: U-0525)","Mahatama Jyotiba Phule Rohikhand University, Bareilly",U-0525,NIHAL SHYAM COLLEGE OF MANAGEMENT SCIENCE AND TECHNOLOGY  (Id: C-56262),NIHAL SHYAM COLLEGE OF MANAGEMENT SCIENCE AND TECHNOLOGY,C-56262,Affiliated College,"VILL BARKAPUR POST MUDIYA AHMAD NAGAR, NH 30 PILIBHIT ROAD NEAR MAA PURNAGIRI DHABA, BAREILLY",www.nihalshyamcollege.co.in,Private Un-Aided,2014,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Mau,State Public University,"Veer Bahadur Singh Purvanchal University, Jaunpur (Id: U-0550)","Veer Bahadur Singh Purvanchal University, Jaunpur",U-0550,"Raja Harish Chandra Mahavidyalaya, Devlas, Mau (Id: C-57375)","Raja Harish Chandra Mahavidyalaya, Devlas, Mau",C-57375,Affiliated College,"Devlas,",,Private Un-Aided,2016,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2016
Uttar Pradesh,Kanpur Dehat,State Public University,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur (Id: U-0505)","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",U-0505,NAZIRI MAHAVIDHYALAYA (Id: C-50180),NAZIRI MAHAVIDHYALAYA,C-50180,Affiliated College,"FATTEPUR MOOSANAGAR, KANPUR DEHAT",www.nazeerimahavidhyalay.com,Private Un-Aided,2014,No,Rural,2020,2014,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Mainpuri,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,"OMSHANTI COLLEGE OF LAW, ANJANI MAINPURI (Id: C-52449)","OMSHANTI COLLEGE OF LAW, ANJANI MAINPURI",C-52449,Affiliated College,Anjani mainpuri,www.omshanticollegeoflaw.org,Local Body,2014,Law,Rural,2020,2014,Rural,Local Body,Government,2014
Uttar Pradesh,Fatehpur,State Public University,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh (Id: U-0849)","Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",U-0849,"AMAR SAHID KANCHAN SINGH MAHAVIDYALAYA, SHIVPURI, KHAGA, (Id: C-12149)","AMAR SAHID KANCHAN SINGH MAHAVIDYALAYA, SHIVPURI, KHAGA,",C-12149,Affiliated College,"SHIVPURI, GHARWASIPUR, KHAGA",www.asksapgcollege.in,Private Un-Aided,2001,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2001
Uttar Pradesh,Bijnor,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"KUNWAR SATYAVIRA COLLEGE OF ENGINEERING AND MANAGEMENT, BIJNOR. (Id: C-46053)","KUNWAR SATYAVIRA COLLEGE OF ENGINEERING AND MANAGEMENT, BIJNOR.",C-46053,Affiliated College,"BIJNOR CITY, OPP. BSNL TELEPHONE EXCHANGE, BIJNOR",www.ksvira.edu.in,Private Un-Aided,1999,B.TECH MBA,Rural,2020,2011,Rural,Private Un-Aided,Private,1999
Uttar Pradesh,Muzaffarnagar,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,SWAMI KALYAN DEV OMANAND GIRLS DEGREE COLLEGE BEHRA SADAT MZN (Id: C-67008),SWAMI KALYAN DEV OMANAND GIRLS DEGREE COLLEGE BEHRA SADAT MZN,C-67008,Affiliated College,,,,,,,NO,2020,Not Defined,Not Defined,Not Defined,Not Defined
Uttar Pradesh,Varanasi,State Public University,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi (Id: U-0537)","Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",U-0537,"Shri Bhagavat Mahavidyalaya, Assi (Id: C-20574)","Shri Bhagavat Mahavidyalaya, Assi",C-20574,Affiliated College,"B 1/148 P-2, Assi, Varanasi",,Private Aided,1954,No,Urban,2019,2010,Urban,Private Aided,Private,1954
Uttar Pradesh,Saharanpur,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"DOON COLLEGE OF ENGINEERING AND TECHNOLOGY, SAHARANPUR (Id: C-46405)","DOON COLLEGE OF ENGINEERING AND TECHNOLOGY, SAHARANPUR",C-46405,Affiliated College,,,,,,,NO,2011,Not Defined,Not Defined,Not Defined,Not Defined
Uttar Pradesh,Muzaffarnagar,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,SMDegree college purkazi (Id: C-63462),SMDegree college purkazi,C-63462,Affiliated College,", , ",,Private Un-Aided,2019,No,Rural,2020,2019,Rural,Private Un-Aided,Private,2019
Uttar Pradesh,Hathras,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,CH. GULAB SINGH MAHAVIDHYALAY (Id: C-56256),CH. GULAB SINGH MAHAVIDHYALAY,C-56256,Affiliated College,,,,,,,NO,2016,Not Defined,Not Defined,Not Defined,Not Defined
Uttar Pradesh,Ambedkar Nagar,State Public University,"Dr. Ram Manohar Lohia  Awadh University, Faizabad (Id: U-0510)","Dr. Ram Manohar Lohia Awadh University, Faizabad",U-0510,"RAM AVADH SMARAK MAHAVIDYALAYA, KASDAHAN, SHUKUL BAZAR, AMBEDKAR NAGAR (Id: C-42566)","RAM AVADH SMARAK MAHAVIDYALAYA, KASDAHAN, SHUKUL BAZAR, AMBEDKAR NAGAR",C-42566,Affiliated College,"SHUKLA BAZAR, KASHDHA, SHUKLA BAZAR",www.ramavadhpgcollege.com,Private Un-Aided,2007,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2007
Uttar Pradesh,Varanasi,State Public University,"Mahatma Gandhi Kashi Vidyapeeth, Varanasi (Id: U-0527)","Mahatma Gandhi Kashi Vidyapeeth, Varanasi",U-0527,"institute of Education Nibia, Bachawan, Varanasi (Id: C-13598)","institute of Education Nibia, Bachawan, Varanasi",C-13598,Affiliated College,"SHEPA CAMPUS, NIBIA, BACHCHAON, VARANASI",ied.ac.in,Private Un-Aided,2004,Education/Teacher Education,Rural,2020,2010,Rural,Private Un-Aided,Private,2004
Uttar Pradesh,Deoria,State Public University,"Deen Dayal Upadhyay Gorakhpur University, Gorakhpur (Id: U-0508)","Deen Dayal Upadhyay Gorakhpur University, Gorakhpur",U-0508,"Maa Singasani Devi Mahila Degree College, Nema Deoria (Id: C-14114)","Maa Singasani Devi Mahila Degree College, Nema Deoria",C-14114,Affiliated College,"Village Nema, Post Nema, Deoria",www.sdgdc.org,Private Un-Aided,2010,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2010
Uttar Pradesh,Prayagraj,State Public University,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW (Id: U-0549)","Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",U-0549,"UNITED INSTITUTE OF PHARMACY, ALLAHABAD (Id: C-46688)","UNITED INSTITUTE OF PHARMACY, ALLAHABAD",C-46688,Affiliated College,"A-31/1 UPSIDC INDUSTRIAL AREA, , NAINI",www.united.ac.in/uip,Private Un-Aided,2007,No,Rural,2020,2011,Rural,Private Un-Aided,Private,2007
Uttar Pradesh,Aligarh,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,Adarsh Gyandeep Kanya Mahavidhyalya (Id: C-59732),Adarsh Gyandeep Kanya Mahavidhyalya,C-59732,Affiliated College,"Dori Nagar, Aligarh",,Local Body,2016,No,Urban,2020,2017,Urban,Local Body,Government,2016
Uttar Pradesh,Aligarh,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,"SHRI BIHARI LAL BHARTI MAHAVIDYALAYA, ALIGARH (Id: C-51245)","SHRI BIHARI LAL BHARTI MAHAVIDYALAYA, ALIGARH",C-51245,Affiliated College,"VILLAGE- PALI MUKEEM PUR POST- PALIMUKEEMPUR, TEH- ATRAULI, ALIGARH",www.blbcollege.com,Private Un-Aided,2014,No,Rural,2018,2014,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Hardoi,State Public University,UNIVERSITY OF LUCKNOW (Id: U-0524),UNIVERSITY OF LUCKNOW,U-0524,"MOHD  YUSUF MAHAVIDYALAYA, SANDILA (Id: C-50105)","MOHD YUSUF MAHAVIDYALAYA, SANDILA",C-50105,Affiliated College,"MOHD  YUSUF MAHAVIDYALAYA, SANDILA, HARDOI",,Private Un-Aided,2015,No,Rural,2020,2014,Rural,Private Un-Aided,Private,2015
Uttar Pradesh,Meerut,State Public University,"Chaudhary Charan Singh University, Meerut (Id: U-0506)","Chaudhary Charan Singh University, Meerut",U-0506,"PANCHWATI INSTITUTE OF EDUCATION & TECHNOLOGY GHAAT ROAD, PARTAPUR,  TAHASIL & DISTT-MEERUT (Id: C-28769)","PANCHWATI INSTITUTE OF EDUCATION & TECHNOLOGY GHAAT ROAD, PARTAPUR, TAHASIL & DISTT-MEERUT",C-28769,Affiliated College,"GHAT ROAD, PARTAPUR, MEERUT",www.panchvatiinstitute.org.in,Private Un-Aided,2009,No,Urban,2020,2010,Urban,Private Un-Aided,Private,2009
Uttar Pradesh,AYODHYA,State Public University,"Dr. Ram Manohar Lohia  Awadh University, Faizabad (Id: U-0510)","Dr. Ram Manohar Lohia Awadh University, Faizabad",U-0510,HIMANSHU VIKRAM SINGH INSTITUTE OF TEACHING AND TRAINING (Id: C-52789),HIMANSHU VIKRAM SINGH INSTITUTE OF TEACHING AND TRAINING,C-52789,Affiliated College,"VILLAGE -JALALUDDIN NAGAR, POST-PURA BAZAR, FAIZABAD",hvsittfzd.org.in,Private Un-Aided,2014,Education/Teacher Education,Rural,2020,2014,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Mathura,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,Shrimati Fulmati Devi Kanya Mahavidhyalay (Id: C-55609),Shrimati Fulmati Devi Kanya Mahavidhyalay,C-55609,Affiliated College,", , ",,Private Un-Aided,2014,No,Rural,2020,2015,Rural,Private Un-Aided,Private,2014
Uttar Pradesh,Azamgarh,State Public University,"Veer Bahadur Singh Purvanchal University, Jaunpur (Id: U-0550)","Veer Bahadur Singh Purvanchal University, Jaunpur",U-0550,"Ram Singar Singh Mahila Mahavidyalay, vishunpura, Azamgarh (Id: C-57943)","Ram Singar Singh Mahila Mahavidyalay, vishunpura, Azamgarh",C-57943,Affiliated College,vishunpura,,Private Un-Aided,2016,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2016
Uttar Pradesh,Mainpuri,State Public University,"Dr. B. R. Ambedkar University, Agra (Id: U-0509)","Dr. B. R. Ambedkar University, Agra",U-0509,"CH. PREM SINGH PREMWATI MAHAVIDYALAYA, GANESHPUR, MAINPURI (Id: C-47661)","CH. PREM SINGH PREMWATI MAHAVIDYALAYA, GANESHPUR, MAINPURI",C-47661,Affiliated College,"VILL GANESHPUR POST BISHUNGARH, VILL GANESHPUR POST BISHUNGARH, KUSMARA",www.chpspvdc.edu,Private Un-Aided,2012,Arts,Rural,2020,2012,Rural,Private Un-Aided,Private,2012
Uttar Pradesh,Hardoi,State Public University,UNIVERSITY OF LUCKNOW (Id: U-0524),UNIVERSITY OF LUCKNOW,U-0524,"DR. HARI SHANKAR MISHRA MAHAVIDYALAYA, MALIHAMAU, (Id: C-12165)","DR. HARI SHANKAR MISHRA MAHAVIDYALAYA, MALIHAMAU,",C-12165,Affiliated College,"VILL & POST MALIHAMAU, HARDOI",www.hsmdegreecollege.com,Private Un-Aided,2010,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2010
Uttar Pradesh,Hamirpur,State Public University,"Bundelkhand University,  Jhansi (Id: U-0502)","Bundelkhand University, Jhansi",U-0502,"SW SUNDER LAL SHIVHARE DEGREE COLLEGE, MAKRAV (Id: C-22516)","SW SUNDER LAL SHIVHARE DEGREE COLLEGE, MAKRAV",C-22516,Affiliated College,"VILLAGE-MAKRAV, POST-MAKRAV, TAHSIL-MAUDAHA, MAUDAHA",www.ssdcmaudaha.org,Private Un-Aided,2009,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2009
Uttar Pradesh,Pratapgarh,State Public University,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi (Id: U-0537)","Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",U-0537,"Narsingh Bahadur Singh Shanti Devi Sanskrit Mahavidyalaya, Chintpur (Id: C-19975)","Narsingh Bahadur Singh Shanti Devi Sanskrit Mahavidyalaya, Chintpur",C-19975,Affiliated College,"Vill.-Chheetpur, Premdhar Patti, Raniganj",,Private Un-Aided,2005,No,Rural,2019,2010,Rural,Private Un-Aided,Private,2005
Uttar Pradesh,Agra,State Public University,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi (Id: U-0537)","Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",U-0537,"Shri Parshwanath Digambar Jain Sanskrit Mahavidyalaya,Tehu (Id: C-20127)","Shri Parshwanath Digambar Jain Sanskrit Mahavidyalaya,Tehu",C-20127,Affiliated College,"vill- Ghaghara, vill-Ghaghara Latghat  post-lochue dist-a Latghat Azamgarh(276136), Azamgarh",0,University,1976,No,Rural,2011,2010,Rural,University,Government,1976
